expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0326-be4f4a2d,pytorch/pytorch,overflow in `torch._C._linalg.linalg_cond`,https://github.com/pytorch/pytorch/issues/137466,overflow_underflow,precision_tolerance,precision_tolerance,precision_tolerance,nan_inf,overflow_underflow,precision_tolerance,3,1,medium,suggestion_only_not_gold
EGNF1000-0327-d7df502c,pytorch/pytorch,Illegal Memory Access With `torch.compile`,https://github.com/pytorch/pytorch/issues/139628,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0328-c086b924,pytorch/pytorch,Consider relaxing torch.cond's requirement that the outputs of each branch have matching requires_grad metadata,https://github.com/pytorch/pytorch/issues/141259,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0329-a819a3c4,pytorch/pytorch,rope perf improvement,https://github.com/pytorch/pytorch/issues/141265,needs_review,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0330-b37b173e,pytorch/pytorch,Incorrect error message on incorrect byte boundries on _scaled_mm on fp8,https://github.com/pytorch/pytorch/issues/141749,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0331-0e4bf0ac,pytorch/pytorch,linear + relu don't fuse,https://github.com/pytorch/pytorch/issues/152101,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0332-2fb17776,pytorch/pytorch,Link check fails on link from comment in torch/_inductor/codegen/cpp.py to Stack Overflow,https://github.com/pytorch/pytorch/issues/153071,overflow_underflow,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,4,3,medium,suggestion_only_not_gold
EGNF1000-0333-fdbc19cd,pytorch/pytorch,Incorrect bf16 results in Conv,https://github.com/pytorch/pytorch/issues/163347,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0334-16ad384a,pytorch/pytorch,"torch.compile compiles multiple Triton autotune kernels, but uses the wrong ones",https://github.com/pytorch/pytorch/issues/164124,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0335-e76171c5,pytorch/pytorch,Silent failure of torch.stack,https://github.com/pytorch/pytorch/issues/169163,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0336-b7b5db56,pytorch/pytorch,"[ROCm] MIOpen 3D convolution kernel fails with ""invalid configuration argument"" for Qwen2.5-VL vision encoder - silent fallback causes severe performance regression",https://github.com/pytorch/pytorch/issues/169857,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0337-c6402122,pytorch/pytorch,Triton kernels with 2 or more tl.load() calls segfault at runtime on sm_120 (NVIDIA RTX PRO 6000 Blackwell). The kernels compile without errors but produce invalid code that crashes on execution.,https://github.com/pytorch/pytorch/issues/176426,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0338-a8f3484d,pytorch/pytorch,"torch.dot crashes with SIGFPE (exit code 136) on RTX 5060 Ti (Blackwell, sm_120)",https://github.com/pytorch/pytorch/issues/178038,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0339-1ff03fde,pytorch/pytorch,torch.compile (CUDA fp32) vs eager gives large max relative error for Conv2d,https://github.com/pytorch/pytorch/issues/178134,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0340-171b578f,pytorch/pytorch,Dynamo `TritonHOPifier.call_run` doesn't propagate kernel_source -> `AssertionError`: Can't construct an AttrSource without a valid base source,https://github.com/pytorch/pytorch/issues/178447,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0341-6ca94192,pytorch/pytorch,torch.compile incorrectly accepts torch.celu_ with alpha=0 while eager mode errors,https://github.com/pytorch/pytorch/issues/178480,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0342-9bffee42,pytorch/pytorch,Missing CSE in TorchInductor,https://github.com/pytorch/pytorch/issues/180957,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0343-793f4005,pytorch/pytorch,Torch.compile crashes with multi-stream and triton kernels,https://github.com/pytorch/pytorch/issues/182084,overflow_underflow,not_numerical_failure,not_numerical_failure,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,3,1,medium,suggestion_only_not_gold
EGNF1000-0344-80405f35,rapidsai/cudf,[BUG] AllocateLikeTest fails when run with CUDA memory resource,https://github.com/rapidsai/cudf/issues/11247,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0345-7e65d73e,rapidsai/cudf,"[DOC] Fix and/or remove cuda.h ""File Not Found"" warning in our 10 Minutes docs.",https://github.com/rapidsai/cudf/issues/12630,needs_review,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0346-65022442,rapidsai/cudf,[DOC] `10 Minutes to cuDF And Dask-cuDF` notebook shows jitify warning,https://github.com/rapidsai/cudf/issues/14676,needs_review,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0347-2ae764ca,rapidsai/cudf,[BUG] Off-by-1 error in `__floordiv__` binary op,https://github.com/rapidsai/cudf/issues/17073,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0348-31208fbf,rapidsai/cudf,[BUG] Jitify error on exit from gtests built with Debug,https://github.com/rapidsai/cudf/issues/17583,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0349-86b91506,rapidsai/cudf,[FEA] Timezone conversions for timestamps,https://github.com/rapidsai/cudf/issues/2477,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0350-3f6f28a5,rapidsai/cudf,[BUG] dask_cudf.DataFrame.values shows chunktype of numpy ndarray,https://github.com/rapidsai/cudf/issues/4309,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0351-a4616796,rapidsai/cudf,[BUG] Subword tokenizer on rows divisible by 64  gives incorrect results,https://github.com/rapidsai/cudf/issues/6501,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0352-cd2c8be1,apache/tvm,[Tracking Issue][TFLite] Support quantized operator import in Relax frontend,https://github.com/apache/tvm/issues/19534,performance_only,nan_inf,dtype_casting,dtype_casting,nan_inf,overflow_underflow,nan_inf,2,0,low,suggestion_only_not_gold
EGNF1000-0353-7cb4c65c,numba/numba,Slow prange/bad parallelization,https://github.com/numba/numba/issues/7246,performance_only,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0354-b6ebc2c3,triton-lang/triton,"[""RFC""] Adding end-to-end regression tests",https://github.com/triton-lang/triton/issues/1603,performance_only,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0355-836d146e,triton-lang/triton,[AMD] Enable BufferOps Support with tl.make_block_ptr,https://github.com/triton-lang/triton/issues/6293,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0356-3b0db177,triton-lang/triton,CUDA failure with (1-dimensional) arrays >2Gi elements long,https://github.com/triton-lang/triton/issues/9306,needs_review,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0357-c7ea1dab,pytorch/pytorch,[Inductor][CPU][float16] LayerNorm outputs NaN when input contains Inf,https://github.com/pytorch/pytorch/issues/173885,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,6,6,high,suggestion_only_not_gold
EGNF1000-0358-53d33643,cupy/cupy,About unified memory in Cupy,https://github.com/cupy/cupy/issues/3127,needs_review,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,4,3,medium,suggestion_only_not_gold
EGNF1000-0359-612f303f,cupy/cupy,ROCm: Support rocFFT,https://github.com/cupy/cupy/issues/3892,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0360-ddebb31a,cupy/cupy,matmul fails to handle overflows for uint64 properly,https://github.com/cupy/cupy/issues/3941,needs_review,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,5,4,high,suggestion_only_not_gold
EGNF1000-0361-3b70906b,cupy/cupy,Catch incompatible CUDA version,https://github.com/cupy/cupy/issues/4660,nan_inf,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,5,4,high,suggestion_only_not_gold
EGNF1000-0362-417b0db2,cupy/cupy,Overflow on computing pointers,https://github.com/cupy/cupy/issues/5737,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,0,medium,suggestion_only_not_gold
EGNF1000-0363-a7096ac2,cupy/cupy,Matmul result overflowing despite casting to higher precision data type,https://github.com/cupy/cupy/issues/6566,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0364-9630fdfe,cupy/cupy,c_nnz overflowing,https://github.com/cupy/cupy/issues/6864,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0365-83b29bbf,cupy/cupy,center_of_mass much slower than expected?,https://github.com/cupy/cupy/issues/7046,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0366-b083cdc9,cupy/cupy,Issue with piecewise log functions in Sympy->Cupy lambdify chain,https://github.com/cupy/cupy/issues/7872,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0367-583fb462,cupy/cupy,FFT plan cache is not stream-safe,https://github.com/cupy/cupy/issues/8079,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0368-154dcf61,cupy/cupy,Implement cupy.ndarray == None and cupy.ndarray != None,https://github.com/cupy/cupy/issues/8560,nan_inf,nan_inf,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0369-e7cbc631,cupy/cupy,binary_erosion vs. broadcasted inputs,https://github.com/cupy/cupy/issues/8912,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0370-a220e052,cupy/cupy,CUDA driver version is insufficient for CUDA runtime version,https://github.com/cupy/cupy/issues/9252,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0371-b9e5d9ce,numba/numba,Reduce CUDA launch overhead,https://github.com/numba/numba/issues/3003,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0372-14a7ddc5,numba/numba,paralled numpy array error:,https://github.com/numba/numba/issues/4438,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0373-b07693d9,numba/numba,Python 3.9 Support,https://github.com/numba/numba/issues/6345,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0374-837e9a88,numba/numba,0.52.0RC1 issues,https://github.com/numba/numba/issues/6371,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0375-e87257f8,numba/numba,RISC-V Support,https://github.com/numba/numba/issues/6559,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0376-5d6a557c,numba/numba,float128 support,https://github.com/numba/numba/issues/8830,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0377-e9c1c448,numba/numba,"Unexpected ""CUDA error: the launch timed out and was terminated"" or `CUDA_ERROR_LAUNCH_TIMEOUT`",https://github.com/numba/numba/issues/9381,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0378-b813018c,pytorch/pytorch,LayerNorm/RMSNorm's gamma beta backward kernel produced wrong results on AMD RDNA GPUs,https://github.com/pytorch/pytorch/issues/183861,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,nan_inf,3,0,medium,suggestion_only_not_gold
EGNF1000-0379-29f5d7c5,rapidsai/cuml,[CI] test_kernel_density fails with numerical overflow due to mismatch in `score_samples` dtype,https://github.com/rapidsai/cuml/issues/7236,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0380-4be61aa7,triton-lang/triton,"Do tensors and corresponding operators such as reshape, ravel, dot in triton support >=3 dimensions?",https://github.com/triton-lang/triton/issues/1129,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0381-a2f7c534,jax-ml/jax,Square on large complex(64) inputs return incorrect results,https://github.com/jax-ml/jax/issues/19751,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0382-b3d0d435,jax-ml/jax,`linalg.lstsq` incorrectly returns nans,https://github.com/jax-ml/jax/issues/26468,nan_inf,nan_inf,dtype_casting,dtype_casting,nan_inf,nan_inf,nan_inf,4,2,medium,suggestion_only_not_gold
EGNF1000-0383-102e94c7,jax-ml/jax,"State of jax.scipy.special functions: tested by evaluation or autograd, incorrectness and missing functionality",https://github.com/jax-ml/jax/issues/27088,nan_inf,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0384-4f477ca2,jax-ml/jax,[Bug] JIT constant folding produces wrong results for 2D gather.,https://github.com/jax-ml/jax/issues/33479,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,6,6,high,suggestion_only_not_gold
EGNF1000-0385-49bb4798,jax-ml/jax,sharded x64 arange gives wrong results,https://github.com/jax-ml/jax/issues/35896,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0386-df8a729c,pytorch/pytorch,Significant precision error from torch.compile,https://github.com/pytorch/pytorch/issues/145213,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,4,2,medium,suggestion_only_not_gold
EGNF1000-0387-c75cdfea,jax-ml/jax,BUG: f64 sorting broken on TPU,https://github.com/jax-ml/jax/issues/11831,nan_inf,nan_inf,nan_inf,nan_inf,nan_inf,overflow_underflow,nan_inf,5,4,high,suggestion_only_not_gold
